rn,unix_tstamp,synth_browser_category,synth_page_url,synth_geo_city
10540,1557777910,1,https://www.ad.nl/show/superster-rita-ora-laat-tatoeages-zetten-bij-henk-schiffmacher~abd18fec/,Almelo
10541,1557778175,1,https://www.ad.nl/den-haag/hondje-borstel-overlijdt-na-aanrijding-op-strand-snelheid-moet-beter-gehandhaafd-worden~ab98afde/,Almere Stad
10542,1557778273,2,https://www.ad.nl/tech/poetin-ondertekent-wet-voor-onafhankelijk-russisch-internet~a7ea4831/,Kudelstaart
10543,1557778290,4,https://www.ad.nl/wonen/man-wordt-pas-volwassen-op-43-jarige-leeftijd~a0011eb5/,Almelo
10544,1557778315,4,https://www.ad.nl/binnenland/straks-mag-iedere-scheldende-dorpsgek-nog-op-bezoek-in-het-torentje~a8b7e6b2/,Amsterdam
10545,1557778346,3,https://www.ad.nl/show/hazes-imitator-lesley-williams-49-uit-andijk-plots-overleden~aea916eb/,Nootdorp
10546,1557778393,1,https://www.ad.nl/dossier-thijs-h/arnold-35-en-ilona-29-woonden-naast-thijs-h-ik-sprak-hem-nog-aan-op-zijn-rare-gedrag~a5507588/,Zakynthos
10547,1557778400,1,https://www.ad.nl/economie/marqt-gaat-klanten-belonen-voor-kopen-producten-met-kortere-houdbaarheidsdatum~ab74044f/,Schiedam
10548,1557778403,1,https://www.ad.nl/buitenland/tientallen-terroristen-bestormen-kerk-in-burkina-faso-maken-zes-doden~a81a509d/,Amsterdam
10549,1557778468,3,https://www.ad.nl/koken-en-eten/amsterdams-restaurant-serveert-stukjes-mens-om-bezoekers-te-laten-nadenken~abb9f427/,Westervoort
10550,1557778498,1,https://www.ad.nl/politiek/moskeeen-extra-beveiligd-tijdens-ramadan-er-hoeft-maar-iemand-boe-te-roepen-of-er-breekt-paniek-uit~ab718780/,De Lier
10551,1557778557,4,https://www.ad.nl/binnenland/vrouw-ziet-spin-op-haar-been-en-rijdt-met-auto-tegen-kantoorpand~ab5eb9fc/,Barendrecht
10552,1557778580,2,https://www.ad.nl/buitenland/duif-vliegt-in-bocholt-12-kilometer-te-hard-en-wordt-geflitst~aaab41a2/,Ridderkerk
10553,1557778720,4,https://www.ad.nl/buitenland/hamilton-bedankt-doodzieke-harry-5-met-f1-bolide-en-beker-grand-prix-spanje~a800e43b/,Schiedam
10554,1557778721,4,https://www.ad.nl/rotterdam/vestia-sleept-bewoners-tweebosbuurt-voor-de-rechter~a5634161/,Spijkenisse
10555,1557778801,1,https://www.ad.nl/rotterdam/nesselande-vreest-nieuwe-verkeersellende-door-alle-bouwprojecten~a7304796/,Oostkapelle
10556,1557778825,1,https://www.ad.nl/binnenland/nvwa-slaat-alarm-over-ongeneeslijke-hondenziekte~a53062c6/,Jerez de la Frontera
10557,1557778848,1,https://www.ad.nl/buitenland/vader-van-verdachte-moord-julie-waarschuwde-justitie-steve-is-in-staat-om-te-doden~ac1ad57d/,Dordrecht
10558,1557778984,4,https://www.ad.nl/auto/dashcam-steeds-belangrijker-wapen-tegen-verkeershufters~a6549934/,Almere Stad
10559,1557779204,1,https://www.ad.nl/binnenland/500-automobilisten-met-mobieltje-beboet-vanuit-touringcar~aa43257e/,Amsterdam
10560,1557779239,2,https://www.ad.nl/show/npo-ziet-geen-ruimte-om-riante-salaris-van-nieuwkerk-in-stand-te-houden~ae44c4ec/,Delft
10561,1557779305,3,https://www.ad.nl/binnenland/kabinet-schuift-vee-advies-terzijde~a4465f57/,Tilburg
10562,1557779343,1,https://www.ad.nl/amsterdam/ajax-bedreigingen-f-side-tegen-media-onacceptabel~a95a2d5c/,Leerdam
10563,1557779402,4,https://www.ad.nl/binnenland/stallen-brabantse-varkensboer-nog-altijd-dicht-na-urenlange-protestactie-br~a2ac522d/,Nijmegen
10564,1557779445,1,https://www.ad.nl/buitenland/oberschoppers-armin-en-arash-n-in-hoger-beroep-tegen-hun-straf~ae1d6771/,Hoogvliet
10565,1557779492,3,https://www.ad.nl/voorne-putten/jaarlijks-drama-voor-nestje-meerkoeten-door-fontein-de-gemeente-doet-niets~a23cc0b4/,Amersfoort
10566,1557779549,3,https://www.ad.nl/wonen/kwart-mannen-vergeet-wel-eens-moederdag~aea3fdb7/,Schiedam
10567,1557779609,3,https://www.ad.nl/politiek/politie-rukte-4600-keer-uit-voor-incident-met-asielzoekers~a1efde2c/,Haarlem
10568,1557779630,4,https://www.ad.nl/rotterdam/amper-gemaakte-afspraken-tussen-school-acato-en-gemeente-meteen-van-tafel~a8ecf3e6/,Schagen
10569,1557779823,4,https://www.ad.nl/tennis/sabalenka-naar-grastoernooi-rosmalen~a4696641/,Bleiswijk
10570,1557779982,4,https://www.ad.nl/breda/sylvie-meis-vindt-zichzelf-helemaal-geen-mannenverslindster-ik-ben-net-een-non~a7db73ca/,Amsterdam
10571,1557780114,1,https://www.ad.nl/binnenland/moordverdachte-thijs-h-klopte-aan-bij-meerdere-hulpverleners~a8f7812e/,Stroe
10572,1557780186,4,https://www.ad.nl/economie/moeten-we-eerst-uitdrogen-voordat-we-br-de-oase-europa-zien~a0aa9d2e2/,Naaldwijk
10573,1557780234,4,https://www.ad.nl/binnenland/nieuwe-beelden-van-doorrijder-ernstig-ongeluk-in-breda-tonen-extra-persoon-bij-gewonde-vrouw~a3e6e3ec/,Almere Stad
10574,1557780479,1,https://www.ad.nl/binnenland/jongen-14-die-voorwerp-tegen-hoogspanningsmast-gooide-en-bijna-werd-gefrituurd-meldt-zich~ac6325cf/,Schiedam
10575,1557780522,4,https://www.ad.nl/binnenland/rob-van-essen-wint-libris-literatuurprijs~acf85648/,Oldenzaal
10576,1557780600,1,https://www.ad.nl/delft/wijk-tanthof-moet-kleuriger-schoner-en-beter-gemaaid~ab6fbadc/,Zoetermeer
10577,1557780793,1,https://www.ad.nl/buitenland/rutte-en-macron-praten-over-toekomst-eu-stoppen-of-doorgaan~a7a80029/,Utrecht
10578,1557780842,3,https://www.ad.nl/den-haag/ruim-dertig-tips-over-gedode-vrouw-in-scheveningse-bosjes~a5564a42/,Almelo
10579,1557780863,3,https://www.ad.nl/show/colin-firth-in-tranen-om-dood-mark-darcy~ae3c3a9c/,Rotterdam
10580,1557780866,4,https://www.ad.nl/den-bosch/acht-terreurverdachten-pi-vught-in-isoleercel-na-roepen-allahoe-akbar-minister-boos-respectloos~af1fe402/,Spakenburg
10581,1557780989,1,https://www.ad.nl/binnenland/ooievaar-doodgeschoten-je-moet-gestoord-zijn~a6e6f0a5/,Amersfoort
10582,1557781206,1,https://www.ad.nl/utrecht/schalkwijkse-lisette-ging-op-haar-achttiende-naar-afghanistan-niet-elke-veteraan-is-grijs~af856f85/,Heerhugowaard
10583,1557781282,1,https://www.ad.nl/dossier-magazine/op-boodschappen-bezuinig-ik-niet-wekelijks-60-euro-kwijt~aa5b8b52/,Amsterdam
10584,1557781385,1,https://www.ad.nl/boxtel/live-bezetters-varkensboerderij-willen-gewonde-dieren-meenemen-om-te-verzorgen-br~a945b4a8/,Sint-Niklaas
10585,1557781509,1,https://www.ad.nl/dossier-champions-league/valverde-barcelona-moet-twee-keer-heel-goed-zijn-om-finale-te-halen~a75873c5/,Vledder
10586,1557781735,4,https://www.ad.nl/binnenland/400-000-kinderen-groeien-op-in-armoede-br-wat-gaan-we-daaraan-doen~ad608210/,Utrecht
10587,1557781800,3,https://www.ad.nl/auto/goedkoop-tanken-over-de-grens-bij-deze-afstanden-loont-het-al-om-ervoor-om-te-rijden~a79600f0/,Helvoirt
10588,1557781874,4,https://www.ad.nl/politiek/gemeenten-dreigen-jeugdzorg-en-psychische-hulp-af-te-stoten~ad54ed98/,Utrecht
10589,1557781922,4,https://www.ad.nl/rotterdam/woning-beschoten-in-rotterdam-kralingen~a1851e7e/,Baarn
10590,1557782037,1,https://www.ad.nl/dossier-champions-league/valverde-barcelona-moet-twee-keer-heel-goed-zijn-om-finale-te-halen~a75873c5/,Cagnes-sur-Mer
10591,1557782178,4,https://www.ad.nl/show/sultan-van-brunei-zwicht-voor-druk-george-clooney~ad184ee4b/,Oosterhout
10592,1557782383,4,https://www.ad.nl/politiek/kamer-fluit-amsterdam-terug-wij-gaan-over-autoplannen~a0c9e5f7/,Almere Stad
10593,1557782427,4,https://www.ad.nl/binnenland/wijkblad-mag-niet-schrijven-over-azc-volledige-redactie-stapt-op~a1a66f25/,Villefranche-sur-Saône
10594,1557782640,3,https://www.ad.nl/rivierenland/rapport-tumult-over-geld-en-vacatures-bij-emotioneel-geladen-fusie-tot-vijfheerenlanden~ae377031/,Antwerp
10595,1557782723,4,https://www.ad.nl/binnenland/honderden-biologische-producten-blijken-niet-biologisch-te-zijn~a3212bb2/,Ermelo
10596,1557782727,4,https://www.ad.nl/binnenland/basisscholieren-in-arme-wijken-massaal-op-achterstand~a41b70ed/,Almere Stad
10597,1557783130,1,https://www.ad.nl/show/madonna-michael-jackson-vooralsnog-onschuldig~a1f62f85/,Nijmegen
10598,1557783198,4,https://www.ad.nl/auto/schatzoekers-speuren-wereldwijd-naar-duurste-klassieke-auto-ooit~a413fa1e/,Schoonhoven
10599,1557783394,3,https://www.ad.nl/binnenland/400-000-kinderen-groeien-op-in-armoede-br-wat-gaan-we-daaraan-doen~ad608210/,Doorn
10600,1557783469,3,https://www.ad.nl/utrecht/duits-lied-tijdens-dodenherdenking-stuit-op-verzet~a4b641c8/,Apeldoorn
10601,1557783687,1,https://www.ad.nl/politiek/voorman-gele-hesjes-verlaat-torentje-huilend-het-was-een-pittig-gesprek~ad12fa64/,Amsterdam
10602,1557784107,4,https://www.ad.nl/binnenland/agent-beschrijft-vondst-zwaar-verwaarloosde-jochies-in-flat-ze-vertoonden-dierlijk-gedrag~a22e3023/,Amsterdam
10603,1557784258,1,https://www.ad.nl/boxtel/vrees-dat-varkens-moeten-worden-geruimd-na-actie-in-boxtel-dit-mag-nooit-meer-gebeuren~a493cf90/,Boston
10604,1557784302,1,https://www.ad.nl/wonen/huizenmarktdeskundige-dit-gaat-echt-niet-goed~adf84abe/,Poortugaal
10605,1557784340,4,https://www.ad.nl/rotterdam/gele-hesjes-gaan-demonstreren-op-de-erasmusbrug~a8686cfd1/,Puttershoek
10606,1557784392,4,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,Tilburg
10607,1557784419,4,https://www.ad.nl/show/vlaamse-radiopresentator-christophe-lambrecht-48-overleden~a53ca426/,Antwerp
10608,1557784702,2,https://www.ad.nl/buitenland/terroristen-vallen-pakistaans-vijfsterrenhotel-binnen-willen-chinezen-doden~aa142d9e/,The Hague
10609,1557784943,4,https://www.ad.nl/dossier-ajax-spurs/buitenlandse-media-vol-ongeloof-na-nieuwe-wonderavond~a9a23a81/,Amsterdam
10610,1557785417,4,https://www.ad.nl/politiek/politie-rukte-4600-keer-uit-voor-incident-met-asielzoekers~a1efde2c/,Haamstede
10611,1557785506,3,https://www.ad.nl/ad-werkt/wereld-van-de-reclamemuziek-groeit-beeld-en-geluid-bij-elkaar-zetten-is-echt-een-vak-apart~a4ac427e/,Enschede
10612,1557785858,4,https://www.ad.nl/buitenland/ruim-duizend-mensen-herdenken-vermoorde-julie-tijdens-wake-in-merksem~ad94b297/,Rotterdam
10613,1557785907,4,https://www.ad.nl/rotterdam/voorman-rotterdamse-hesjes-trekt-stekker-eruit-alle-tijd-en-moeite-het-is-voor-niets-geweest~aad0b6f6/,Eindhoven
10614,1557786526,2,https://www.ad.nl/economie/bedrijven-behandelen-klant-met-dementie-slecht~a66385f1/,Oegstgeest
10615,1557787323,4,https://www.ad.nl/binnenland/vluchtelingen-belaagd-in-eigen-huis-in-enschede~a844bf97/,Zandvoort
10616,1557787970,4,https://www.ad.nl/utrecht/bij-ontwikkeling-gebied-dijnselburg-wordt-goed-naar-bestaande-wijken-gekeken~a3d3b1f2/,Bergen op Zoom
10617,1557788102,1,https://www.ad.nl/delft/veel-willy-wortels-in-delft-en-westland~a99ad34d/,Schiedam
10618,1557788499,1,https://www.ad.nl/binnenland/dodenherdenking-vught-verstoord-door-allahu-akbar-kreten-waarschijnlijk-vanuit-pi~a09c514fb/,Wormer
10619,1557788693,1,https://www.ad.nl/politiek/kamer-staat-nog-niet-te-springen-om-landelijke-aanpak-lachgas~aedbdeec/,Teteringen
10620,1557788921,4,https://www.ad.nl/boxtel/vrees-dat-varkens-moeten-worden-geruimd-na-actie-in-boxtel-dit-mag-nooit-meer-gebeuren~a493cf90/,Woudrichem
10621,1557789043,4,https://www.ad.nl/waterweg/vlaardingse-kapper-haci-25-redt-oudere-man-uit-zinkende-auto-iedereen-stond-te-filmen~a8302f6c/,Utrecht
10622,1557789099,4,https://www.ad.nl/buitenland/trollenleger-stuurde-65-000-tweets-met-nepnieuws-over-mh17-ramp-br~afc61fc5/,Oudewater
10623,1557789242,3,https://www.ad.nl/boxtel/live-ruim-100-activisten-bezetten-varkensboerderij-in-boxtel~a945b4a8/,Medemblik
10624,1557790456,3,https://www.ad.nl/buitenland/man-33-die-als-baby-werd-achtergelaten-op-vliegveld-vindt-eindelijk-zijn-ouders~aa5a6055/,Eindhoven
10625,1557790608,1,https://www.ad.nl/koken-en-eten/coca-cola-betaalt-wetenschappers-8-miljoen-om-imago-op-te-poetsen~a3119c4e/,Appingedam
10626,1557790615,4,https://www.ad.nl/rotterdam/paars-licht-op-gebouwen-voor-aandacht-darmziekten~a9ea289a/,Zoetermeer
10627,1557790998,4,https://www.ad.nl/tech/conducteurs-ns-worden-uitgerust-met-smartwatch~adb38aade/,Gouda
10628,1557792580,1,https://www.ad.nl/buitenland/portugese-dievenbende-is-laatste-hoop-in-zaak-maddy~ab3089b2/,Leidschendam
10629,1557792841,4,https://www.ad.nl/binnenland/man-en-vrouw-tijdens-uitlaten-hond-doodgestoken-op-heide-bij-heerlen~a8689b91/,Roosendaal
10630,1557793223,1,https://www.ad.nl/binnenland/te-dikke-man-mag-weer-niet-in-beeld-komen-tijdens-dodenherdenking~a9cd00d8/,Wassenaar
10631,1557793468,4,https://www.ad.nl/show/prins-harry-en-meghan-delen-eerste-foto-s-van-hun-royal-baby~a0f26140c/,Rozenburg
10632,1557793491,3,https://www.ad.nl/regiosport-den-haag/zo-houdt-fysiektrainer-john-nieuwenburg-de-spelers-van-ado-fit-tijdens-de-lentestop~a962acd0/,The Hague
10633,1557793575,3,https://www.ad.nl/binnenland/terreurverdachte-wil-niet-uit-cel-want-anders-moet-hij-ons-land-uit~a2e8993a/,Amsterdam
10634,1557793669,2,https://www.ad.nl/delft/veel-willy-wortels-in-delft-en-westland~a99ad34d/,Hoofddorp
10635,1557793969,2,https://www.ad.nl/alphen/aarlanderveense-otter-onder-de-wielen-van-de-alphense-politiek~a45a4310/,Sleeuwijk
10636,1557794466,1,https://www.ad.nl/buitenland/slachtoffers-brunssummerheide-zijn-vrouw-van-63-en-man-van-68-jaar~a873e0b2/,Rotterdam
10637,1557794570,2,https://www.ad.nl/binnenland/reizigersvereniging-niet-naar-de-rechter-om-ov-staking~aaf396a9/,Schiedam
10638,1557794984,3,https://www.ad.nl/buitenland/vlaamse-julie-vocht-terug-dat-bekocht-ze-met-haar-leven~a7958d74/,Heemstede
10639,1557797041,4,https://www.ad.nl/binnenland/strandliefhebbers-opgelet-massa-zeeschuim-in-aantocht~a3c8050e/,Schiedam
10640,1557797753,1,https://www.ad.nl/europees-voetbal/swart-doet-oproep-aan-fans-ajax-staan-en-klappen-in-minuut-14-en-34~aff9869b/,Hoogvliet
10641,1557798962,4,https://www.ad.nl/buitenland/record-aan-co2-in-de-atmosfeer-dit-is-geen-flauwekul-er-is-werk-aan-de-winkel-br~a154d44d/,Oosterhout
10642,1557799630,1,https://www.ad.nl/show/andre-hazes-gaat-met-zoonlief-het-boevenpad-op-en-jongste-lid-3js-stelt-zich-voor~a8599d14/,Heerlen
10643,1557800517,4,https://www.ad.nl/buitenland/grote-zorgen-om-vermiste-julie-van-espen-23-uit-belgie-vermoedelijk-gewelddadige-dood~a0ec99bf/,Heerde
10644,1557801621,1,https://www.ad.nl/utrecht/onderwijsinspectie-onderzoekt-torenhoge-declaraties-van-universiteitsbaas~a5553c6a/,Borne
10645,1557801955,4,https://www.ad.nl/buitenland/nog-twee-lichamen-in-zaak-kruisboogdode~a71a49c3/,Houten
10646,1557802036,1,https://www.ad.nl/wonen/man-wordt-pas-volwassen-op-43-jarige-leeftijd~a0011eb5/,Amstelveen
10647,1557802303,1,https://www.ad.nl/binnenland/circa-117-000-gelekte-cv-s-van-uwv-mogelijk-in-handen-criminelen~aec97d70/,Rijswijk
10648,1557802672,3,https://www.ad.nl/tech/poetin-ondertekent-wet-voor-onafhankelijk-russisch-internet~a7ea4831/,Budapest
10649,1557804107,1,https://www.ad.nl/show/niet-sexy-niet-hip-niet-geil-maar-gewoon-goede-tv~abe7d88a/,The Hague
10650,1557804127,4,https://www.ad.nl/binnenland/agent-beschrijft-vondst-zwaar-verwaarloosde-jochies-in-flat-ze-vertoonden-dierlijk-gedrag~a22e3023/,Schiedam
10651,1557804187,1,https://www.ad.nl/andere-sporten/hordeloper-wint-race-dankzij-ultieme-superman-duik~abcaadb0/,Amsterdam
10652,1557804722,4,https://www.ad.nl/buitenland/ierse-vrouw-82-ontmoet-na-60-jaar-zoeken-eindelijk-haar-103-jarige-moeder~a881f800/,Istanbul
10653,1557804901,4,https://www.ad.nl/alphen/biologische-supermarkt-ekoplaza-komt-naar-alphen~af386097/,Utrecht
10654,1557805140,3,https://www.ad.nl/reizen/blindedarmontsteking-op-vakantie-in-vs-kost-je-50-000~aacdd952/,Zevenhuizen
10655,1557805869,3,https://www.ad.nl/binnenland/waarom-moest-oma-diny-dood-ze-doet-geen-vlieg-kwaad~a0be6ae9/,Amsterdam
10656,1557806199,1,https://www.ad.nl/binnenland/rel-binnen-sp-over-anti-eu-campagnefilmpje-waarin-frans-timmermans-wordt-bespot~a75180b3/,Amsterdam
10657,1557806325,4,https://www.ad.nl/buitenland/sticker-extreem-recht-se-beweging-gevonden-in-duits-politiebusje~abbfa87f/,Lelystad
10658,1557806518,2,https://www.ad.nl/show/koning-willem-alexander-en-koningin-maxima-vieren-eerste-ontmoeting-in-sevilla~a1218ddc/,Terneuzen
10659,1557806758,4,https://www.ad.nl/buitenland/hamilton-bedankt-doodzieke-harry-5-met-f1-bolide-en-beker-grand-prix-spanje~a800e43b/,Duivendrecht
10660,1557806822,4,https://www.ad.nl/dossier-ajax-spurs/live-nog-twee-uur-spanning-loopt-op-in-arena~a01f69a0/,Barendrecht
10661,1557807228,4,https://www.ad.nl/rotterdam/meiden-uit-kopschopfilmpje-opgepakt-en-weer-vrij~a55a637f/,Etten
10662,1557807256,1,https://www.ad.nl/binnenland/fietsers-blij-toch-vier-zondagen-de-afsluitdijk-over~a939095a/,Amsterdam
10663,1557807278,3,https://www.ad.nl/show/voormalig-level-42-gitarist-boon-gould-dood-gevonden-in-zijn-huis~a9d823a5/,The Hague
10664,1557807757,4,https://www.ad.nl/buitenland/aruba-sluit-grens-met-venezuela~a1b67b32/,Rotterdam
10665,1557807813,4,https://www.ad.nl/amersfoort/gemeente-amersfoort-past-tekst-oorlogsmonument-aan~af7ac5a9/,Vught
10666,1557807827,3,https://www.ad.nl/den-haag/werkzaamheden-koningstunnel-liggen-op-schema~abbde403/,'s-Hertogenbosch
10667,1557808898,1,https://www.ad.nl/binnenland/ns-spoor-zandvoort-kan-drukte-formule-1-niet-aan~aaf08af5/,The Hague
10668,1557808998,1,https://www.ad.nl/tech/waarde-van-bitcoin-boven-de-7000-dollar~ad970df0/,Groningen
10669,1557809056,1,https://www.ad.nl/amsterdam/fout-parkeren-wordt-fors-duurder~a267efdc/,Prague
10670,1557809298,3,https://www.ad.nl/binnenland/drie-kopschoppers-trappen-martijn-bewusteloos-het-scheelde-niks-of-ik-was-er-niet-meer~ac6d7a79/,Utrecht
10671,1557809680,3,https://www.ad.nl/nederlands-voetbal/leegloop-in-arnhem-16-spelers-staan-voor-vertrek-bij-vitesse~a0554d98/,Voorhout
10672,1557809751,4,https://www.ad.nl/binnenland/benzineauto-s-moeten-de-stad-uit-vanaf-2030~a8691241/,Den Burg
10673,1557809797,1,https://www.ad.nl/politiek/honderden-miljoenen-extra-voor-jeugdzorg~adf0fb4b/,Ter Aar
10674,1557809806,3,https://www.ad.nl/show/zoontje-van-harry-en-meghan-heeft-eindelijk-een-naam~ab16c99f/,Voorschoten
10675,1557809855,3,https://www.ad.nl/politiek/inspectie-waarschuwt-te-weinig-mensen-bij-brandweer-en-politie~a8fa2155/,Zwolle
10676,1557810078,4,https://www.ad.nl/wonen/zaterdag-is-het-internationale-dag-van-het-naakt-tuinieren-laat-je-buren-het-niet-zien~a5ea5bb5/,The Hague
10677,1557810088,2,https://www.ad.nl/tennis/bertens-schrijft-historie-met-toernooiwinst-in-madrid~a9fb5ddc/,Barendrecht
10678,1557810159,1,https://www.ad.nl/binnenland/kaartje-pendelbus-kost-lastige-asielzoekers-vijf-euro-per-retour~a77ae8d4/,Montmeló
10679,1557810551,1,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,Amstenrade
10680,1557810592,3,https://www.ad.nl/rotterdam/handweigering-zet-kwaad-bloed-rotterdamse-gele-hesjes-voortaan-in-het-oranje~af0059e2/,Zijderveld
10681,1557810781,2,https://www.ad.nl/ad-werkt/deze-mensen-leggen-op-4-mei-om-20-uur-al-hun-werk-neer~af925b98/,Tiel
10682,1557810836,1,https://www.ad.nl/binnenland/circa-117-000-gelekte-cv-s-van-uwv-mogelijk-in-handen-criminelen~aec97d70/,Groningen
10683,1557810871,3,https://www.ad.nl/binnenland/begin-mei-en-in-limburg-ligt-er-sneeuw-br~a8b614fd/,Heumen
10684,1557810894,4,https://www.ad.nl/wielrennen/prijzengeld-van-171-07-euro-per-renster-wel-erg-schraal~afc6b0ed/,Schiedam
10685,1557810901,1,https://www.ad.nl/rotterdam/amper-gemaakte-afspraken-tussen-school-acato-en-gemeente-meteen-van-tafel~a8ecf3e6/,Den Burg
10686,1557810958,1,https://www.ad.nl/politiek/voorman-gele-hesjes-verlaat-torentje-huilend-het-was-een-pittig-gesprek~ad12fa64/,Roosendaal
10687,1557811007,1,https://www.ad.nl/den-haag/twee-verdachten-aangehouden-na-dreigende-situatie-in-bioscoopzaal-in-den-haag~ae961cdb/,Capelle aan den IJssel
10688,1557811028,1,https://www.ad.nl/binnenland/jongen-14-die-voorwerp-tegen-hoogspanningsmast-gooide-en-bijna-werd-gefrituurd-meldt-zich~ac6325cf/,Zwijndrecht
10689,1557811053,3,https://www.ad.nl/economie/strijd-om-pensioenen-hogere-aow-leeftijd-is-onnodig~a608d076/,Schiedam
10690,1557811118,1,https://www.ad.nl/rotterdam/campagne-zodat-meer-rotterdammers-vandaag-stilstaan-bij-het-bombardement~a2aceb60/,Nuth
10691,1557811186,3,https://www.ad.nl/binnenland/te-dikke-man-mag-weer-niet-in-beeld-komen-tijdens-dodenherdenking~a9cd00d8/,No City
10692,1557811469,4,https://www.ad.nl/rotterdam/politie-vindt-75-kilo-coke-en-een-ton-aan-cash-in-woning-feijenoord~a5353664/,Amersfoort
10693,1557811494,3,https://www.ad.nl/economie/nederland-zet-vol-in-op-fotonica~ac0d8a4d/,No City
10694,1557811639,3,https://www.ad.nl/woerden/tragisch-ongeval-in-waarder-kind-van-2-jaar-overlijdt~aab498e2/,Capelle aan den IJssel
10695,1557811646,3,https://www.ad.nl/binnenland/ouders-besteden-bijna-10-000-euro-aan-hun-pasgeboren-kind~aa41fa9d/,Enschede
10696,1557811655,4,https://www.ad.nl/kampen/natuurclubs-vragen-rvs-vaarverbod-op-hoogwatergeul-bij-kampen~a106feaf/,Amsterdam
10697,1557811719,4,https://www.ad.nl/auto/dordrecht-tweede-stad-met-uitsluitend-elektrische-bussen~a3aaa03e/,Amsterdam
10698,1557811736,4,https://www.ad.nl/dossier-giro-d-italia/roze-voor-roglic-tik-voor-dumoulin~ab9c140c/,Oldenzaal
10699,1557811748,4,https://www.ad.nl/binnenland/tractorbestuurder-beschoten-bij-grens-belgie-schutter-opgepakt-hij-is-zich-rot-geschrokken~a76b8693/,Dublin
10700,1557811767,4,https://www.ad.nl/utrecht/klub-lange-mensen-op-zoek-naar-zoveel-mogelijke-lange-mensen-voor-recordpoging~a4b72b2f/,Zwolle
10701,1557811854,4,https://www.ad.nl/binnenland/man-en-vrouw-doodgestoken-tijdens-uitlaten-van-hond-op-heide-bij-heerlen~a8689b91/,Warmenhuizen
10702,1557811898,2,https://www.ad.nl/amsterdam/woningvereniging-vreest-blank-elitair-imago-door-lidmaatschap-nazaten~a51f0d7b/,Amsterdam
10703,1557811909,1,https://www.ad.nl/show/koninklijke-lunch-voor-ajax-verdediger-matthijs-de-ligt-en-rapper-ronnie-flex~abebfff2/,Amsterdam
10704,1557811954,1,https://www.ad.nl/binnenland/man-en-vrouw-doodgestoken-tijdens-uitlaten-van-hond-op-heide-bij-heerlen~a8689b91/,Montmeló
10705,1557811997,3,https://www.ad.nl/den-haag/bewoonster-85-werkt-aanrander-29-haar-woning-uit~a9d5b08c/,Apeldoorn
10706,1557812060,3,https://www.ad.nl/binnenland/klimaatdebat-laten-we-niemand-aanpraten-dat-de-wereld-vergaat~a1e4c4e08/,Amsterdam
10707,1557812099,1,https://www.ad.nl/buitenlands-voetbal/liverpool-mag-blijven-dromen-na-hoofdrol-van-dijk-in-houdini-act~a216b95b/,Leeuwarden
10708,1557812150,4,https://www.ad.nl/binnenland/nederlandse-vrouwen-steeds-ouder-voor-het-eerst-moeder~a6ddd541/,Baarn
10709,1557812248,2,https://www.ad.nl/politiek/gemeenten-dreigen-jeugdzorg-en-psychische-hulp-af-te-stoten~ad54ed98/,Utrecht
10710,1557812501,4,https://www.ad.nl/den-bosch/acht-terreurverdachten-pi-vught-in-isoleercel-na-roepen-allahoe-akbar-minister-boos-respectloos~af1fe402/,Ugchelen
10711,1557812581,4,https://www.ad.nl/nederlands-voetbal/oss-en-den-bosch-verzekeren-zich-op-slotdag-van-halve-finale-play-offs~a58d1ac1/,Goedereede
10712,1557812731,3,https://www.ad.nl/buitenland/brexitpartij-nigel-farage-groter-dan-conservatieven-en-labour-samen~a0377d81/,Amsterdam
10713,1557812802,2,https://www.ad.nl/rotterdam/man-slaat-vrouw-bewusteloos-en-rent-ervandoor~af5f3edf/,Zeist
10714,1557812829,4,https://www.ad.nl/show/barney-geniet-van-break-met-piepjonge-liefde-en-marco-traint-zich-suf~a34d9d02/,Amstelveen
10715,1557813161,4,https://www.ad.nl/rotterdam/huisartsen-in-regio-rotterdam-kunnen-nu-ook-beweegkuur-voorschrijven~a2070e8a/,The Hague
10716,1557813165,1,https://www.ad.nl/show/hazes-imitator-lesley-williams-49-uit-andijk-plots-overleden~aea916eb/,Meerlo
10717,1557813212,1,https://www.ad.nl/dossier-ajax-spurs/dit-kan-ajax-verdienen-bij-finaleplaats-cl~a916c57e/,Vleuten
10718,1557813249,4,https://www.ad.nl/buitenland/spectaculaire-glijbaan-die-twee-straten-verbindt-moet-al-na-een-dag-dicht-na-tal-van-ongelukken~ad58424b/,Spijkenisse
10719,1557813260,2,https://www.ad.nl/rivierenland/geen-treinverkeer-door-dodelijk-ongeval-in-leerdam~a6ebdad3/,Udenhout
10720,1557813365,1,https://www.ad.nl/rotterdam/supersnelle-vacuumtreinen-en-vliegende-auto-s-worden-straks-in-rotterdam-uitgevonden~a576b576/,Maartensdijk
10721,1557813402,3,https://www.ad.nl/wetenschap/de-mensheid-kan-niet-naar-mars-verhuizen~a155c0412/,Bilzen
